finance_cd,finance_nm,finance_path,cate_1,cate_2,cate_3,cate_4
0010027481087,합덕농협,농업협동조합\합덕농협,농업협동조합,합덕농협,,
0010027843162,합천농협,농업협동조합\합천농협,농업협동조합,합천농협,,
0010027843014,합천동부농협,농업협동조합\합천동부농협,농업협동조합,합천동부농협,,
0010027177535,합천축협,농업협동조합\합천축협,농업협동조합,합천축협,,
0010027843070,합천호농협,농업협동조합\합천호농협,농업협동조합,합천호농협,,
0010027631017,해남농협,농업협동조합\해남농협,농업협동조합,해남농협,,
0010027175744,해남진도축산농협,농업협동조합\해남진도축산농협,농업협동조합,해남진도축산농협,,
0010027521127,해리농협,농업협동조합\해리농협,농업협동조합,해리농협,,
0010027477105,해미농협,농업협동조합\해미농협,농업협동조합,해미농협,,
0010027121053,해운대농협,농업협동조합\해운대농협,농업협동조합,해운대농협,,
0010027741066,해평농협,농업협동조합\해평농협,농업협동조합,해평농협,,
0010027721059,현곡농협,농업협동조합\현곡농협,농업협동조합,현곡농협,,
0010027401119,현도농협,농업협동조합\현도농협,농업협동조합,현도농협,,
0010027631110,현산농협,농업협동조합\현산농협,농업협동조합,현산농협,,
0010027711056,현서농협,농업협동조합\현서농협,농업협동조합,현서농협,,
0010027702076,현풍농협,농업협동조합\현풍농협,농업협동조합,현풍농협,,
0010027233059,호법농협,농업협동조합\호법농협,농업협동조합,호법농협,,
0010027473042,홍동농협,농업협동조합\홍동농협,농업협동조합,홍동농협,,
0010027473020,홍북농협,농업협동조합\홍북농협,농업협동조합,홍북농협,,
0010027174619,홍성낙농축협,농업협동조합\홍성낙농축협,농업협동조합,홍성낙농축협,,
0010027473019,홍성농협,농업협동조합\홍성농협,농업협동조합,홍성농협,,
0010027174020,홍성축협,농업협동조합\홍성축협,농업협동조합,홍성축협,,
0010027303017,홍천농협,농업협동조합\홍천농협,농업협동조합,홍천농협,,
0010027172255,홍천축협,농업협동조합\홍천축협,농업협동조합,홍천축협,,
0010027833011,화개농협,농업협동조합\화개농협,농업협동조합,화개농협,,
0010027204073,화도농협,농업협동조합\화도농협,농업협동조합,화도농협,,
0010027501121,화산농협,농업협동조합\화산농협,농업협동조합,화산농협,,
0010027471095,화성농협,농업협동조합\화성농협,농업협동조합,화성농협,,
0010027623016,화순농협,농업협동조합\화순농협,농업협동조합,화순농협,,
0010027176002,화순축산농협,농업협동조합\화순축산농협,농업협동조합,화순축산농협,,
0010027631109,화원농협,농업협동조합\화원농협,농업협동조합,화원농협,,
0010027321033,화천농협,농업협동조합\화천농협,농업협동조합,화천농협,,
0010027303039,화촌농협,농업협동조합\화촌농협,농업협동조합,화촌농협,,
0010027407089,황간농협,농업협동조합\황간농협,농업협동조합,황간농협,,
0010027531119,황등농협,농업협동조합\황등농협,농업협동조합,황등농협,,
0010027645025,황룡농협,농업협동조합\황룡농협,농업협동조합,황룡농협,,
0010027631051,황산농협,농업협동조합\황산농협,농업협동조합,황산농협,,
0010027517072,황토현농협,농업협동조합\황토현농협,농업협동조합,황토현농협,,
0010027453068,회덕농협,농업협동조합\회덕농협,농업협동조합,회덕농협,,
0010027201151,회천농협,농업협동조합\회천농협,농업협동조합,회천농협,,
0010027527112,회현농협,농업협동조합\회현농협,농업협동조합,회현농협,,
0010027305086,횡성농협,농업협동조합\횡성농협,농업협동조합,횡성농협,,
0010027172488,횡성축협,농업협동조합\횡성축협,농업협동조합,횡성축협,,
0010027903057,효돈농협,농업협동조합\효돈농협,농업협동조합,효돈농협,,
0010027755100,후포농협,농업협동조합\후포농협,농업협동조합,후포농협,,
0010027521079,흥덕농협,농업협동조합\흥덕농협,농업협동조합,흥덕농협,,
0010027617051,흥양농협,농업협동조합\흥양농협,농업협동조합,흥양농협,,
0010027203050,흥천농협,농업협동조합\흥천농협,농업협동조합,흥천농협,,
0010027717041,흥해농협,농업협동조합\흥해농협,농업협동조합,흥해농협,,
00100281638,강구,수산업협동조합\강구,수산업협동조합,강구,,
0010028106380,강구수협,수산업협동조합\강구수협,수산업협동조합,강구수협,,
001002810638,강구수협,수산업협동조합\강구수협,수산업협동조합,강구수협,,
00100281252,강릉시,수산업협동조합\강릉시,수산업협동조합,강릉시,,
0010028102520,강릉시수협,수산업협동조합\강릉시수협,수산업협동조합,강릉시수협,,
001002810252,강릉시수협,수산업협동조합\강릉시수협,수산업협동조합,강릉시수협,,
00100281280,강원고성군,수산업협동조합\강원고성군,수산업협동조합,강원고성군,,
001002810280,강원고성군수협,수산업협동조합\강원고성군수협,수산업협동조합,강원고성군수협,,
0010028102800,강원고성군수협,수산업협동조합\강원고성군수협,수산업협동조합,강원고성군수협,,
00100281540,강진군,수산업협동조합\강진군,수산업협동조합,강진군,,
0010028105390,강진군수협,수산업협동조합\강진군수협,수산업협동조합,강진군수협,,
001002810539,강진군수협,수산업협동조합\강진군수협,수산업협동조합,강진군수협,,
00100281564,거문도,수산업협동조합\거문도,수산업협동조합,거문도,,
0010028105640,거문도수협,수산업협동조합\거문도수협,수산업협동조합,거문도수협,,
001002810564,거문도수협,수산업협동조합\거문도수협,수산업협동조합,거문도수협,,
00100281733,거제,수산업협동조합\거제,수산업협동조합,거제,,
001002810733,거제수협,수산업협동조합\거제수협,수산업협동조합,거제수협,,
00100281272,경기남부,수산업협동조합\경기남부,수산업협동조합,경기남부,,
001002810272,경기남부수협,수산업협동조합\경기남부수협,수산업협동조합,경기남부수협,,
00100281923,경남고성군,수산업협동조합\경남고성군,수산업협동조합,경남고성군,,
0010028109230,경남고성군수협,수산업협동조합\경남고성군수협,수산업협동조합,경남고성군수협,,
001002810923,경남고성군수협,수산업협동조합\경남고성군수협,수산업협동조합,경남고성군수협,,
00100281953,경남정치망,수산업협동조합\경남정치망,수산업협동조합,경남정치망,,
0010028109530,경남정치망수협,수산업협동조합\경남정치망수협,수산업협동조합,경남정치망수협,,
001002810953,경남정치망수협,수산업협동조합\경남정치망수협,수산업협동조합,경남정치망수협,,
00100281269,경인북부,수산업협동조합\경인북부,수산업협동조합,경인북부,,
001002810269,경인북부수협,수산업협동조합\경인북부수협,수산업협동조합,경인북부수협,,
0010028102690,경인북부수협,수산업협동조합\경인북부수협,수산업협동조합,경인북부수협,,
00100281630,경주시,수산업협동조합\경주시,수산업협동조합,경주시,,
0010028106300,경주시수협,수산업협동조합\경주시수협,수산업협동조합,경주시수협,,
001002810630,경주시수협,수산업협동조합\경주시수협,수산업협동조합,경주시수협,,
00100281431,고창군,수산업협동조합\고창군,수산업협동조합,고창군,,
001002810431,고창군수협,수산업협동조합\고창군수협,수산업협동조합,고창군수협,,
0010028104310,고창군수협,수산업협동조합\고창군수협,수산업협동조합,고창군수협,,
00100281979,고흥군,수산업협동조합\고흥군,수산업협동조합,고흥군,,
0010028109790,고흥군수협,수산업협동조합\고흥군수협,수산업협동조합,고흥군수협,,
001002810979,고흥군수협,수산업협동조합\고흥군수협,수산업협동조합,고흥군수협,,
00100281666,구룡포,수산업협동조합\구룡포,수산업협동조합,구룡포,,
001002810666,구룡포수협,수산업협동조합\구룡포수협,수산업협동조합,구룡포수협,,
0010028106660,구룡포수협,수산업협동조합\구룡포수협,수산업협동조합,구룡포수협,,
00100281453,군산시,수산업협동조합\군산시,수산업협동조합,군산시,,
001002810453,군산시수협,수산업협동조합\군산시수협,수산업협동조합,군산시수협,,
0010028104530,군산시수협,수산업협동조합\군산시수협,수산업협동조합,군산시수협,,
00100281776,굴수하식,수산업협동조합\굴수하식,수산업협동조합,굴수하식,,
0010028107760,굴수하식수협,수산업협동조합\굴수하식수협,수산업협동조합,굴수하식수협,,
001002810776,굴수하식수협,수산업협동조합\굴수하식수협,수산업협동조합,굴수하식수협,,
00100281097,근해안강망,수산업협동조합\근해안강망,수산업협동조합,근해안강망,,
001002810097,근해안강망수협,수산업협동조합\근해안강망수협,수산업협동조합,근해안강망수협,,
0010028100970,근해안강망수협,수산업협동조합\근해안강망수협,수산업협동조합,근해안강망수협,,
00100281514,근해유망,수산업협동조합\근해유망,수산업협동조합,근해유망,,
0010028105140,근해유망수협,수산업협동조합\근해유망수협,수산업협동조합,근해유망수협,,
001002810514,근해유망수협,수산업협동조합\근해유망수협,수산업협동조합,근해유망수협,,
00100281774,근해통발,수산업협동조합\근해통발,수산업협동조합,근해통발,,
0010028107690,근해통발수협,수산업협동조합\근해통발수협,수산업협동조합,근해통발수협,,
001002810769,근해통발수협,수산업협동조합\근해통발수협,수산업협동조합,근해통발수협,,
